ID	AFP	dominating_struct	avg_occupancy	dominant_fp	d_seq
0	['.', '..', '.()', '.(.)', '.(..)']	True	0.9999999999999999
0	['.', '..', '.()', '..()', '(.())']	True	1.0
0	['.', '..', '.()', '..()', '.(())']	True	1.0
0	['.', '..', '.()', '..()', '.()()']	True	0.9492184106662762
0	['.', '..', '.()', '..()', '..().']	True	1.0
0	['.', '..', '.()', '..()', '..(.)']	True	0.9999999999999999
0	['.', '..', '...', '(..)', '((.))']	True	0.9999999999999999
0	['.', '..', '...', '(..)', '(.())']	True	0.9999999999999999
0	['.', '..', '...', '(..)', '(..).']	True	1.0
0	['.', '..', '...', '(..)', '(...)']	True	1.0
0	['.', '..', '...', '(..)', '...()']	True	1.0
0	['.', '..', '...', '.(.)', '((.))']	True	1.0
0	['.', '..', '...', '.(.)', '.(())']	True	1.0
0	['.', '..', '...', '.(.)', '.(.).']	True	1.0
0	['.', '..', '...', '.(.)', '.(..)']	True	1.0
0	['.', '..', '...', '.(.)', '...()']	True	1.0
0	['.', '..', '...', '..()', '(.())']	True	1.0
0	['.', '..', '...', '..()', '.(())']	True	1.0
0	['.', '..', '...', '..()', '..().']	True	1.0
0	['.', '..', '...', '..()', '..(.)']	True	1.0
0	['.', '..', '...', '..()', '...()']	True	1.0
0	['.', '..', '...', '....', '(...)']	True	1.0
0	['.', '..', '...', '....', '.(..)']	True	1.0
0	['.', '..', '...', '....', '..(.)']	True	1.0
0	['.', '..', '...', '....', '...()']	True	1.0
0	['.', '..', '...', '....', '.....']	True	1.0
